SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
2019,9,27,금,ARP1,ARP3,A,A1950,A,17:00,0,0.09641854
2019,9,27,금,ARP3,ARP1,A,A1950,D,15:50,0,0.206856132
2019,9,27,금,ARP1,ARP3,A,A1972,A,18:50,0,0.08709302
2019,9,27,금,ARP3,ARP1,A,A1972,D,17:40,0,0.222059816
2019,9,27,금,ARP1,ARP3,A,A1998,A,22:20,0,0.02176815
2019,9,27,금,ARP3,ARP2,B,B1101,A,7:55,0,0.003485509
2019,9,27,금,ARP2,ARP3,B,B1101,D,6:50,0,0.031664781
2019,9,27,금,ARP2,ARP3,B,B1118,A,21:05,0,0.09829377
2019,9,27,금,ARP3,ARP2,B,B1118,D,19:55,1,0.393212706
2019,9,27,금,ARP3,ARP2,B,B1183,A,12:45,0,0.02158138
2019,9,27,금,ARP2,ARP3,B,B1183,D,11:45,0,0.024611279
2019,9,27,금,ARP3,ARP1,F,F1219,A,15:45,0,0.06802358
2019,9,27,금,ARP1,ARP3,F,F1219,D,14:35,1,0.236533508
2019,9,27,금,ARP1,ARP3,F,F1232,A,22:25,0,0.03345108
2019,9,27,금,ARP3,ARP1,F,F1232,D,21:15,1,0.661137402
2019,9,27,금,ARP3,ARP2,F,F1901,A,8:00,0,0.05436587
2019,9,27,금,ARP2,ARP3,F,F1901,D,7:00,1,0.53307575
2019,9,27,금,ARP1,ARP3,H,H1130,A,22:15,0,0.04782089
2019,9,27,금,ARP3,ARP1,H,H1130,D,21:05,1,0.481887162
2019,9,27,금,ARP3,ARP1,H,H1155,A,16:40,0,0.0352901
2019,9,27,금,ARP2,ARP3,H,H1516,A,21:05,0,0.07279886
2019,9,27,금,ARP3,ARP2,H,H1516,D,20:05,0,0.073411383
2019,9,27,금,ARP3,ARP6,H,H1853,A,20:35,0,0.06370647
2019,9,27,금,ARP6,ARP3,H,H1853,D,19:25,0,0.079775013
2019,9,27,금,ARP1,ARP3,I,I1326,A,16:40,1,0.1229625
2019,9,27,금,ARP3,ARP1,I,I1326,D,15:30,1,0.419622421
2019,9,27,금,ARP6,ARP3,I,I1553,D,10:55,1,0.28382647
2019,9,27,금,ARP6,ARP3,I,I1582,A,10:40,0,0.03613848
2019,9,27,금,ARP3,ARP6,I,I1582,D,9:30,1,0.469902068
2019,9,27,금,ARP2,ARP3,J,J1007,A,13:00,0,0.05295178
2019,9,27,금,ARP3,ARP2,J,J1007,D,12:00,0,0.123590596
2019,9,27,금,ARP1,ARP3,J,J1221,A,12:50,0,0.01073666
2019,9,27,금,ARP3,ARP1,J,J1221,D,11:40,0,0.081707694
2019,9,27,금,ARP3,ARP1,J,J1222,A,12:35,0,0.03748534
2019,9,27,금,ARP1,ARP3,J,J1222,D,11:25,0,0.107790858
2019,9,27,금,ARP1,ARP3,J,J1241,A,17:10,0,0.03801136
2019,9,27,금,ARP3,ARP1,J,J1241,D,16:00,0,0.100210086
2019,9,27,금,ARP3,ARP1,A,A1903,A,7:35,0,0.01138791
2019,9,27,금,ARP1,ARP3,A,A1903,D,6:25,0,0.00640212
2019,9,27,금,ARP3,ARP1,A,A1925,A,9:40,0,0.01806338
2019,9,27,금,ARP3,ARP1,A,A1951,A,15:10,0,0.0614084
2019,9,27,금,ARP1,ARP3,A,A1951,D,14:00,1,0.368449181
2019,9,27,금,ARP3,ARP1,A,A1973,A,19:00,0,0.08319616
2019,9,27,금,ARP1,ARP3,A,A1973,D,17:50,0,0.213745981
2019,9,27,금,ARP3,ARP1,A,A1998,D,21:10,1,0.238626733
2019,9,27,금,ARP2,ARP3,B,B1102,A,10:15,0,0.05646765
2019,9,27,금,ARP3,ARP2,B,B1102,D,9:15,0,0.092152849
2019,9,27,금,ARP4,ARP3,B,B1200,A,10:40,0,0.01855803
2019,9,27,금,ARP3,ARP4,B,B1200,D,9:35,0,0.180643067
2019,9,27,금,ARP1,ARP3,F,F1206,A,10:00,0,0.05919793
2019,9,27,금,ARP3,ARP1,F,F1206,D,8:50,1,0.307271868
2019,9,27,금,ARP1,ARP3,F,F1220,A,16:10,1,0.2118167
2019,9,27,금,ARP3,ARP1,F,F1220,D,14:55,1,0.869385421
2019,9,27,금,ARP3,ARP1,F,F1233,A,20:55,0,0.07279324
2019,9,27,금,ARP1,ARP3,F,F1233,D,19:45,1,0.338306099
2019,9,27,금,ARP2,ARP3,F,F1904,A,11:05,1,0.1425363
2019,9,27,금,ARP3,ARP2,F,F1904,D,10:05,1,0.751303315
2019,9,27,금,ARP3,ARP1,H,H1117,A,13:50,0,0.09209227
2019,9,27,금,ARP1,ARP3,H,H1117,D,12:40,1,0.269707948
2019,9,27,금,ARP3,ARP1,H,H1133,A,20:45,0,0.06370647
2019,9,27,금,ARP1,ARP3,H,H1133,D,19:35,0,0.05132224
2019,9,27,금,ARP1,ARP3,H,H1155,D,15:25,0,0.111970745
2019,9,27,금,ARP6,ARP3,H,H1854,A,18:45,0,0.02484437
2019,9,27,금,ARP3,ARP6,H,H1854,D,17:20,1,0.337794602
2019,9,27,금,ARP1,ARP3,I,I1328,A,18:00,0,0.1145617
2019,9,27,금,ARP3,ARP1,I,I1328,D,16:45,1,0.608495772
2019,9,27,금,ARP6,ARP3,I,I1554,A,15:25,0,0.08571649
2019,9,27,금,ARP3,ARP6,I,I1554,D,14:15,1,0.680363238
2019,9,27,금,ARP3,ARP6,I,I1583,A,12:35,0,0.02995869
2019,9,27,금,ARP3,ARP2,J,J1008,A,11:10,0,0.05477476
2019,9,27,금,ARP2,ARP3,J,J1008,D,10:10,0,0.159349158
2019,9,27,금,ARP3,ARP1,J,J1208,A,9:10,0,0.01078386
2019,9,27,금,ARP1,ARP3,J,J1208,D,8:00,0,0.01634245
2019,9,27,금,ARP1,ARP3,J,J1261,A,21:00,0,0.04158741
2019,9,27,금,ARP3,ARP1,J,J1261,D,19:50,0,0.050268892
2019,9,27,금,ARP1,ARP3,A,A1904,A,9:05,0,0.02052003
2019,9,27,금,ARP1,ARP3,A,A1925,D,8:30,0,0.018513741
2019,9,27,금,ARP1,ARP3,A,A1980,A,20:10,0,0.02735259
2019,9,27,금,ARP3,ARP1,A,A1980,D,19:00,0,0.040078569
2019,9,27,금,ARP1,ARP3,B,B1010,A,17:30,0,0.08029668
2019,9,27,금,ARP3,ARP1,B,B1010,D,16:20,0,0.161043376
2019,9,27,금,ARP3,ARP2,B,B1103,A,8:40,0,0.02201281
2019,9,27,금,ARP2,ARP3,B,B1103,D,7:40,0,0.02785676
2019,9,27,금,ARP2,ARP3,B,B1104,A,11:30,0,0.07301451
2019,9,27,금,ARP3,ARP2,B,B1104,D,10:40,0,0.153468743
2019,9,27,금,ARP2,ARP3,B,B1106,A,10:30,0,0.003137117
2019,9,27,금,ARP3,ARP2,B,B1106,D,9:20,0,0.092152849
2019,9,27,금,ARP3,ARP2,B,B1133,A,8:55,0,0.05173157
2019,9,27,금,ARP2,ARP3,B,B1133,D,7:55,0,0.096983105
2019,9,27,금,ARP3,ARP4,B,B1201,A,8:30,0,0.02537378
2019,9,27,금,ARP4,ARP3,B,B1201,D,7:30,0,0.211566702
2019,9,27,금,ARP3,ARP1,F,F1207,A,9:20,0,0.03115809
2019,9,27,금,ARP1,ARP3,F,F1207,D,8:10,0,0.060934372
2019,9,27,금,ARP1,ARP3,F,F1252,A,16:45,1,0.1769288
2019,9,27,금,ARP3,ARP1,F,F1252,D,15:35,1,0.600346625
2019,9,27,금,ARP3,ARP1,H,H1101,A,7:35,0,0.01105816
2019,9,27,금,ARP1,ARP3,H,H1101,D,6:25,0,0.015090053
2019,9,27,금,ARP1,ARP3,H,H1118,A,15:10,0,0.1130465
2019,9,27,금,ARP3,ARP1,H,H1118,D,14:00,1,0.421633691
2019,9,27,금,ARP1,ARP3,H,H1158,A,22:20,0,0.04782089
2019,9,27,금,ARP3,ARP1,H,H1158,D,21:10,1,0.481887162
2019,9,27,금,ARP3,ARP8,H,H1601,A,11:05,0,0.0560381
2019,9,27,금,ARP8,ARP3,H,H1601,D,10:15,0,0.129330248
2019,9,27,금,ARP1,ARP3,I,I1330,A,18:10,0,0.05153461
2019,9,27,금,ARP3,ARP1,I,I1330,D,17:00,1,0.426558316
2019,9,27,금,ARP3,ARP6,I,I1557,A,17:10,1,0.1231433
2019,9,27,금,ARP6,ARP3,I,I1557,D,16:00,1,0.266043514
2019,9,27,금,ARP6,ARP3,I,I1583,D,11:25,1,0.289647102
2019,9,27,금,ARP2,ARP3,J,J1009,A,17:50,0,0.06141262
2019,9,27,금,ARP3,ARP2,J,J1009,D,16:50,0,0.11168433
2019,9,27,금,ARP3,ARP1,J,J1210,A,9:40,0,0.01549008
2019,9,27,금,ARP1,ARP3,J,J1210,D,8:30,0,0.038129486
2019,9,27,금,ARP1,ARP3,J,J1243,A,17:20,0,0.01699104
2019,9,27,금,ARP3,ARP1,J,J1243,D,16:10,0,0.059083879
2019,9,27,금,ARP3,ARP1,J,J1262,A,20:20,0,0.08162318
2019,9,27,금,ARP1,ARP3,J,J1262,D,19:10,0,0.098499276
2019,9,27,금,ARP3,ARP9,A,A1199,A,16:50,0,0.07602802
2019,9,27,금,ARP9,ARP3,A,A1199,D,16:00,0,0.09582191
2019,9,27,금,ARP3,ARP1,A,A1904,D,7:55,0,0.013978846
2019,9,27,금,ARP3,ARP1,A,A1927,A,11:00,0,0.06931847
2019,9,27,금,ARP1,ARP3,A,A1927,D,9:50,0,0.087431863
2019,9,27,금,ARP3,ARP1,A,A1953,A,15:10,0,0.1115144
2019,9,27,금,ARP1,ARP3,A,A1953,D,14:05,1,0.368449181
2019,9,27,금,ARP3,ARP1,A,A1981,A,19:35,1,0.1336631
2019,9,27,금,ARP1,ARP3,A,A1981,D,18:25,1,0.243667975
2019,9,27,금,ARP3,ARP1,B,B1011,A,8:05,0,0.0149745
2019,9,27,금,ARP1,ARP3,B,B1011,D,6:55,0,0.051516876
2019,9,27,금,ARP4,ARP3,B,B1206,A,21:00,0,0.02236073
2019,9,27,금,ARP3,ARP4,B,B1206,D,19:35,0,0.016898785
2019,9,27,금,ARP1,ARP3,F,F1208,A,11:00,0,0.1173704
2019,9,27,금,ARP3,ARP1,F,F1208,D,9:50,1,0.376194596
2019,9,27,금,ARP3,ARP1,F,F1221,A,16:50,0,0.06656002
2019,9,27,금,ARP1,ARP3,F,F1221,D,15:40,0,0.16830498
2019,9,27,금,ARP3,ARP1,H,H1103,A,8:10,0,0.01895403
2019,9,27,금,ARP1,ARP3,H,H1103,D,7:00,0,0.083142191
2019,9,27,금,ARP3,ARP1,H,H1119,A,14:45,0,0.1062236
2019,9,27,금,ARP1,ARP3,H,H1119,D,13:30,1,0.250775248
2019,9,27,금,ARP1,ARP3,H,H1134,A,22:30,0,0.002718219
2019,9,27,금,ARP3,ARP1,H,H1134,D,21:20,1,0.481887162
2019,9,27,금,ARP8,ARP3,H,H1602,A,9:10,0,0.06108483
2019,9,27,금,ARP3,ARP8,H,H1602,D,8:20,0,0.215843648
2019,9,27,금,ARP3,ARP1,I,I1311,A,11:35,0,0.05720478
2019,9,27,금,ARP1,ARP3,I,I1311,D,10:25,1,0.297522962
2019,9,27,금,ARP3,ARP1,I,I1331,A,18:30,1,0.1231433
2019,9,27,금,ARP1,ARP3,I,I1331,D,17:20,1,0.550612926
2019,9,27,금,ARP6,ARP3,I,I1558,A,18:35,1,0.1568262
2019,9,27,금,ARP3,ARP6,I,I1558,D,17:25,1,0.590056777
2019,9,27,금,ARP6,ARP3,I,I1584,A,11:55,1,0.1228209
2019,9,27,금,ARP3,ARP6,I,I1584,D,10:45,1,0.766038716
2019,9,27,금,ARP3,ARP2,J,J1010,A,14:50,0,0.05607076
2019,9,27,금,ARP2,ARP3,J,J1010,D,13:50,1,0.304867119
2019,9,27,금,ARP1,ARP3,J,J1211,A,10:20,0,0.03224656
2019,9,27,금,ARP3,ARP1,J,J1211,D,9:10,0,0.078624897
2019,9,27,금,ARP1,ARP3,J,J1225,A,14:00,0,0.01760549
2019,9,27,금,ARP3,ARP1,J,J1225,D,12:50,0,0.086162552
2019,9,27,금,ARP3,ARP1,J,J1244,A,16:30,0,0.01881128
2019,9,27,금,ARP1,ARP3,J,J1244,D,15:20,0,0.124090806
2019,9,27,금,ARP1,ARP3,J,J1263,A,21:40,0,0.0478994
2019,9,27,금,ARP3,ARP1,J,J1263,D,20:30,0,0.078555807
2019,9,27,금,ARP3,ARP6,A,A1231,A,8:00,0,0.01147959
2019,9,27,금,ARP6,ARP3,A,A1231,D,6:55,0,0.002816856
2019,9,27,금,ARP1,ARP3,A,A1906,A,9:30,0,0.01737541
2019,9,27,금,ARP3,ARP1,A,A1906,D,8:20,0,0.039024502
2019,9,27,금,ARP3,ARP1,A,A1931,A,11:25,0,0.05285913
2019,9,27,금,ARP1,ARP3,A,A1931,D,10:15,0,0.140686244
2019,9,27,금,ARP1,ARP3,A,A1956,A,17:05,0,0.09641854
2019,9,27,금,ARP3,ARP1,A,A1956,D,15:55,0,0.206856132
2019,9,27,금,ARP1,ARP3,B,B1012,A,20:30,0,0.03355961
2019,9,27,금,ARP3,ARP1,B,B1012,D,19:20,0,0.124581672
2019,9,27,금,ARP3,ARP2,B,B1107,A,8:35,0,0.02201281
2019,9,27,금,ARP2,ARP3,B,B1107,D,7:35,0,0.02785676
2019,9,27,금,ARP3,ARP2,B,B1135,A,18:30,0,0.04823905
2019,9,27,금,ARP2,ARP3,B,B1135,D,17:35,0,0.022022542
2019,9,27,금,ARP3,ARP1,F,F1209,A,11:00,0,0.05917163
2019,9,27,금,ARP1,ARP3,F,F1209,D,9:50,1,0.34207505
2019,9,27,금,ARP1,ARP3,F,F1222,A,18:45,0,0.07032306
2019,9,27,금,ARP3,ARP1,F,F1222,D,17:35,0,0.210172951
2019,9,27,금,ARP3,ARP13,F,F1301,A,11:50,1,0.1265841
2019,9,27,금,ARP13,ARP3,F,F1301,D,10:55,1,0.542969644
2019,9,27,금,ARP1,ARP3,H,H1120,A,17:35,0,0.1053358
2019,9,27,금,ARP3,ARP1,H,H1120,D,16:25,0,0.225674123
2019,9,27,금,ARP1,ARP3,H,H1140,A,8:50,0,0.0144417
2019,9,27,금,ARP3,ARP1,H,H1140,D,7:40,0,0.047559485
2019,9,27,금,ARP3,ARP1,H,H1141,A,10:35,0,0.05584949
2019,9,27,금,ARP2,ARP3,H,H1504,A,11:45,0,0.06137814
2019,9,27,금,ARP3,ARP2,H,H1504,D,10:45,1,0.318661869
2019,9,27,금,ARP3,ARP8,H,H1605,A,19:20,0,0.01664879
2019,9,27,금,ARP8,ARP3,H,H1605,D,18:30,0,0.012036206
2019,9,27,금,ARP1,ARP3,I,I1312,A,14:45,1,0.1277474
2019,9,27,금,ARP3,ARP1,I,I1312,D,13:35,1,0.691474795
2019,9,27,금,ARP3,ARP6,I,I1559,A,20:30,1,0.162622
2019,9,27,금,ARP6,ARP3,I,I1559,D,19:20,1,0.420176059
2019,9,27,금,ARP3,ARP6,I,I1585,A,13:40,0,0.1097291
2019,9,27,금,ARP6,ARP3,I,I1585,D,12:30,1,0.383497953
2019,9,27,금,ARP2,ARP3,J,J1011,A,18:40,0,0.04042388
2019,9,27,금,ARP3,ARP2,J,J1011,D,17:40,0,0.049251568
2019,9,27,금,ARP3,ARP1,J,J1212,A,10:10,0,0.01549008
2019,9,27,금,ARP1,ARP3,J,J1212,D,9:00,0,0.040079784
2019,9,27,금,ARP3,ARP1,J,J1264,A,21:10,0,0.06601787
2019,9,27,금,ARP1,ARP3,J,J1264,D,20:00,0,0.211475074
2019,9,27,금,ARP6,ARP3,A,A1232,A,12:25,0,0.05238282
2019,9,27,금,ARP3,ARP6,A,A1232,D,11:20,1,0.299609274
2019,9,27,금,ARP3,ARP1,A,A1911,A,7:50,0,0.01105054
2019,9,27,금,ARP1,ARP3,A,A1911,D,6:40,0,0.028929576
2019,9,27,금,ARP1,ARP3,A,A1932,A,14:20,0,0.05251426
2019,9,27,금,ARP3,ARP1,A,A1932,D,13:10,0,0.167937934
2019,9,27,금,ARP3,ARP1,A,A1957,A,15:30,1,0.1277402
2019,9,27,금,ARP1,ARP3,A,A1957,D,14:25,1,0.368449181
2019,9,27,금,ARP2,ARP3,B,B1108,A,14:30,0,0.08623157
2019,9,27,금,ARP2,ARP3,B,B1136,A,9:40,0,0.02753967
2019,9,27,금,ARP3,ARP2,B,B1136,D,8:40,0,0.092152849
2019,9,27,금,ARP3,ARP4,B,B1207,A,18:55,0,0.02002582
2019,9,27,금,ARP4,ARP3,B,B1207,D,17:55,0,0.014389928
2019,9,27,금,ARP1,ARP3,F,F1210,A,12:45,1,0.1657425
2019,9,27,금,ARP3,ARP1,F,F1210,D,11:35,1,0.719821572
2019,9,27,금,ARP3,ARP1,F,F1223,A,17:05,0,0.06686333
2019,9,27,금,ARP1,ARP3,F,F1223,D,15:55,0,0.149641812
2019,9,27,금,ARP13,ARP3,F,F1302,A,10:25,0,0.07735984
2019,9,27,금,ARP3,ARP13,F,F1302,D,9:30,1,0.552454889
2019,9,27,금,ARP1,ARP3,H,H1104,A,10:55,0,0.05271721
2019,9,27,금,ARP3,ARP1,H,H1104,D,9:45,0,0.098132841
2019,9,27,금,ARP3,ARP1,H,H1121,A,15:50,0,0.06405095
2019,9,27,금,ARP1,ARP3,H,H1121,D,14:40,0,0.059464335
2019,9,27,금,ARP1,ARP3,H,H1141,D,9:25,0,0.058668479
2019,9,27,금,ARP1,ARP3,H,H1142,A,12:25,0,0.05248763
2019,9,27,금,ARP3,ARP1,H,H1142,D,11:15,1,0.314821929
2019,9,27,금,ARP3,ARP2,H,H1505,A,10:10,0,0.06051483
2019,9,27,금,ARP2,ARP3,H,H1505,D,9:10,0,0.111846581
2019,9,27,금,ARP1,ARP3,I,I1314,A,13:00,0,0.05611999
2019,9,27,금,ARP3,ARP1,I,I1314,D,11:45,1,0.520290971
2019,9,27,금,ARP1,ARP3,I,I1332,A,19:00,1,0.1209789
2019,9,27,금,ARP3,ARP1,I,I1332,D,17:45,1,0.608495772
2019,9,27,금,ARP6,ARP3,I,I1560,A,22:40,0,0.1115243
2019,9,27,금,ARP6,ARP3,I,I1586,A,16:35,1,0.1484766
2019,9,27,금,ARP3,ARP6,I,I1586,D,15:25,1,0.600602448
2019,9,27,금,ARP3,ARP2,J,J1014,A,16:10,0,0.01065185
2019,9,27,금,ARP2,ARP3,J,J1014,D,15:10,0,0.026846902
2019,9,27,금,ARP3,ARP1,J,J1226,A,13:30,0,0.0158355
2019,9,27,금,ARP1,ARP3,J,J1226,D,12:20,0,0.045321703
2019,9,27,금,ARP1,ARP3,J,J1227,A,14:15,0,0.05909509
2019,9,27,금,ARP3,ARP1,J,J1227,D,13:05,0,0.134459004
2019,9,27,금,ARP3,ARP1,J,J1246,A,17:10,0,0.04003054
2019,9,27,금,ARP1,ARP3,J,J1246,D,16:00,0,0.10497807
2019,9,27,금,ARP1,ARP3,J,J1265,A,22:00,0,0.0478994
2019,9,27,금,ARP3,ARP1,J,J1265,D,20:50,1,0.347661465
2019,9,27,금,ARP1,ARP3,A,A1912,A,9:55,0,0.04662014
2019,9,27,금,ARP3,ARP1,A,A1912,D,8:45,0,0.036835212
2019,9,27,금,ARP3,ARP1,A,A1935,A,11:50,0,0.05307693
2019,9,27,금,ARP3,ARP1,A,A1961,A,16:05,0,0.03002666
2019,9,27,금,ARP1,ARP3,A,A1961,D,14:55,0,0.149034724
2019,9,27,금,ARP3,ARP1,A,A1983,A,19:55,0,0.0687919
2019,9,27,금,ARP1,ARP3,A,A1983,D,18:45,0,0.115024701
2019,9,27,금,ARP3,ARP1,B,B1015,A,19:20,0,0.1027883
2019,9,27,금,ARP1,ARP3,B,B1015,D,18:10,1,0.450311124
2019,9,27,금,ARP3,ARP2,B,B1108,D,13:30,1,0.496052802
2019,9,27,금,ARP1,ARP3,F,F1224,A,19:10,1,0.1731637
2019,9,27,금,ARP3,ARP1,F,F1224,D,18:05,0,0.210172951
2019,9,27,금,ARP3,ARP13,F,F1303,A,18:45,1,0.1300916
2019,9,27,금,ARP13,ARP3,F,F1303,D,17:55,1,0.515500963
2019,9,27,금,ARP3,ARP1,H,H1105,A,8:50,0,0.01391182
2019,9,27,금,ARP1,ARP3,H,H1105,D,7:40,0,0.024473416
2019,9,27,금,ARP1,ARP3,H,H1106,A,11:45,0,0.003674151
2019,9,27,금,ARP3,ARP1,H,H1106,D,10:35,0,0.088887751
2019,9,27,금,ARP3,ARP1,H,H1143,A,14:25,0,0.09209227
2019,9,27,금,ARP1,ARP3,H,H1143,D,13:15,1,0.269707948
2019,9,27,금,ARP2,ARP3,H,H1506,A,14:00,0,0.06324091
2019,9,27,금,ARP8,ARP3,H,H1606,A,17:40,0,0.06560805
2019,9,27,금,ARP3,ARP8,H,H1606,D,16:50,0,0.102306612
2019,9,27,금,ARP3,ARP4,H,H1701,A,10:05,0,0.01808343
2019,9,27,금,ARP4,ARP3,H,H1701,D,8:50,0,0.019212319
2019,9,27,금,ARP1,ARP3,I,I1316,A,13:45,0,0.05207841
2019,9,27,금,ARP3,ARP1,I,I1316,D,12:30,0,0.136795059
2019,9,27,금,ARP3,ARP1,I,I1333,A,20:00,1,0.14004
2019,9,27,금,ARP1,ARP3,I,I1333,D,18:45,0,0.199628472
2019,9,27,금,ARP3,ARP6,I,I1560,D,21:30,1,0.655398011
2019,9,27,금,ARP3,ARP2,I,I1561,A,8:35,0,0.02383722
2019,9,27,금,ARP2,ARP3,I,I1561,D,7:30,0,0.206908286
2019,9,27,금,ARP3,ARP6,I,I1587,A,18:25,1,0.1231433
2019,9,27,금,ARP6,ARP3,I,I1587,D,17:15,1,0.497654051
2019,9,27,금,ARP1,ARP3,J,J1213,A,11:20,0,0.01598798
2019,9,27,금,ARP3,ARP1,J,J1213,D,10:10,0,0.069859162
2019,9,27,금,ARP3,ARP1,J,J1228,A,13:40,0,0.03615991
2019,9,27,금,ARP1,ARP3,J,J1228,D,12:30,0,0.11592029
2019,9,27,금,ARP3,ARP1,J,J1266,A,21:40,0,0.002597895
2019,9,27,금,ARP1,ARP3,J,J1266,D,20:30,0,0.018250411
2019,9,27,금,ARP3,ARP6,A,A1233,A,14:00,0,0.09209227
2019,9,27,금,ARP6,ARP3,A,A1233,D,12:55,0,0.22875987
2019,9,27,금,ARP3,ARP1,A,A1913,A,8:35,0,0.01376603
2019,9,27,금,ARP1,ARP3,A,A1935,D,10:40,0,0.058445331
2019,9,27,금,ARP3,ARP1,A,A1985,A,20:05,1,0.1434323
2019,9,27,금,ARP1,ARP3,A,A1985,D,18:55,0,0.220877364
2019,9,27,금,ARP1,ARP3,B,B1020,A,17:45,1,0.133605
2019,9,27,금,ARP3,ARP1,B,B1020,D,16:35,1,0.649447918
2019,9,27,금,ARP3,ARP2,B,B1109,A,13:00,0,0.02106974
2019,9,27,금,ARP2,ARP3,B,B1109,D,12:00,0,0.03169848
2019,9,27,금,ARP3,ARP1,F,F1211,A,12:05,0,0.06339258
2019,9,27,금,ARP1,ARP3,F,F1211,D,10:55,0,0.078731045
2019,9,27,금,ARP3,ARP1,F,F1225,A,17:45,0,0.06503928
2019,9,27,금,ARP1,ARP3,F,F1225,D,16:35,0,0.075309552
2019,9,27,금,ARP13,ARP3,F,F1304,A,17:15,0,0.1079084
2019,9,27,금,ARP3,ARP13,F,F1304,D,16:25,1,0.660759926
2019,9,27,금,ARP1,ARP3,H,H1122,A,18:30,0,0.09246895
2019,9,27,금,ARP3,ARP1,H,H1122,D,17:20,1,0.386390537
2019,9,27,금,ARP1,ARP3,H,H1144,A,16:10,0,0.104039
2019,9,27,금,ARP3,ARP1,H,H1144,D,15:00,1,0.362240851
2019,9,27,금,ARP3,ARP2,H,H1506,D,12:55,1,0.3000727
2019,9,27,금,ARP3,ARP1,I,I1317,A,16:30,1,0.1333143
2019,9,27,금,ARP3,ARP1,I,I1335,A,20:15,1,0.1578769
2019,9,27,금,ARP1,ARP3,I,I1335,D,19:05,1,0.555990756
2019,9,27,금,ARP8,ARP3,I,I1592,A,10:20,0,0.05442692
2019,9,27,금,ARP2,ARP3,J,J1015,A,21:00,0,0.06141262
2019,9,27,금,ARP3,ARP2,J,J1015,D,20:00,0,0.107166305
2019,9,27,금,ARP3,ARP1,J,J1214,A,10:30,0,0.01070564
2019,9,27,금,ARP1,ARP3,J,J1214,D,9:20,0,0.040079784
2019,9,27,금,ARP1,ARP3,J,J1229,A,14:35,0,0.01875583
2019,9,27,금,ARP3,ARP1,J,J1229,D,13:25,0,0.086162552
2019,9,27,금,ARP1,ARP3,J,J1231,A,15:10,0,0.01875583
2019,9,27,금,ARP3,ARP1,J,J1231,D,14:00,0,0.063219562
2019,9,27,금,ARP1,ARP3,J,J1247,A,18:10,0,0.03941509
2019,9,27,금,ARP3,ARP1,J,J1247,D,17:00,1,0.247734874
2019,9,27,금,ARP3,ARP1,J,J1248,A,17:35,0,0.04003054
2019,9,27,금,ARP1,ARP3,J,J1248,D,16:25,0,0.10497807
2019,9,27,금,ARP1,ARP3,J,J1249,A,18:30,0,0.03941509
2019,9,27,금,ARP3,ARP1,J,J1249,D,17:20,1,0.247734874
2019,9,27,금,ARP4,ARP3,J,J1805,A,8:40,0,0.04738192
2019,9,27,금,ARP3,ARP4,J,J1805,D,7:35,0,0.019832956
2019,9,27,금,ARP3,ARP4,J,J1806,A,10:35,0,0.01152043
2019,9,27,금,ARP4,ARP3,J,J1806,D,9:30,0,0.045120016
2019,9,27,금,ARP7,ARP3,A,A1168,A,21:40,0,0.1010693
2019,9,27,금,ARP3,ARP7,A,A1168,D,20:50,0,0.068774186
2019,9,27,금,ARP3,ARP12,A,A1181,A,22:00,0,0.05744494
2019,9,27,금,ARP12,ARP3,A,A1181,D,21:10,0,0.003595151
2019,9,27,금,ARP3,ARP8,A,A1149,A,20:15,0,0.07784375
2019,9,27,금,ARP8,ARP3,A,A1149,D,19:20,0,0.085408658
2019,9,27,금,ARP3,ARP4,A,A1129,A,20:15,0,0.06344504
2019,9,27,금,ARP8,ARP3,A,A1140,A,9:25,0,0.05667576
2019,9,27,금,ARP3,ARP8,A,A1140,D,8:35,0,0.081092529
2019,9,27,금,ARP3,ARP8,A,A1141,A,10:45,0,0.05285913
2019,9,27,금,ARP8,ARP3,A,A1141,D,9:55,0,0.07333272
2019,9,27,금,ARP4,ARP15,J,J1416,A,20:35,0,0.03939487
2019,9,27,금,ARP15,ARP4,J,J1416,D,19:35,1,0.344187826
2019,9,27,금,ARP3,ARP8,A,A1143,A,13:40,0,0.01781263
2019,9,27,금,ARP8,ARP3,A,A1143,D,12:45,0,0.024730014
2019,9,27,금,ARP8,ARP3,A,A1146,A,17:25,0,0.05818117
2019,9,27,금,ARP3,ARP8,A,A1146,D,16:35,0,0.171792522
2019,9,27,금,ARP9,ARP3,A,A1198,A,15:25,1,0.1243839
2019,9,27,금,ARP3,ARP9,A,A1198,D,14:35,1,0.315196276
2019,9,27,금,ARP12,ARP3,A,A1182,A,20:20,0,0.09657107
2019,9,27,금,ARP3,ARP12,A,A1182,D,19:30,0,0.016543353
2019,9,27,금,ARP3,ARP9,A,A1197,A,12:35,0,0.0406346
2019,9,27,금,ARP9,ARP3,A,A1197,D,11:45,0,0.017236663
2019,9,27,금,ARP4,ARP3,A,A1124,A,12:45,0,0.05080905
2019,9,27,금,ARP3,ARP4,A,A1124,D,11:40,0,0.054366928
2019,9,27,금,ARP3,ARP4,A,A1125,A,14:30,0,0.01776388
2019,9,27,금,ARP4,ARP3,A,A1125,D,13:25,0,0.031147823
2019,9,27,금,ARP4,ARP3,A,A1120,A,9:00,0,0.005600614
2019,9,27,금,ARP3,ARP4,A,A1120,D,8:00,0,0.010740451
